39.909325843338905,116.3287273747578,木樨地北
39.915426863020855,116.46271536592864,小庄路口西
39.89789837564729,116.39019178691012,前门
39.94349559363508,116.3540456676647,玉桃园
39.947967841892336,116.41441607381483,雍和宫桥东
39.897477185012825,116.39124664942453,前门
39.89760727215008,116.39251474755564,前门
39.89770492132206,116.39274742918775,前门
39.9401943810702,116.38542784842247,铸钟厂
39.94299888205302,116.38158985877834,德内甘水桥
39.92284962501421,116.39801587442747,沙滩路口西
39.891918055371065,116.4163004932863,榄杆市
39.972383571465514,116.31249271795808,海淀黄庄南
39.99247499337241,116.29844582170574,北京大学西门
39.95657287132835,116.42597161698693,城铁柳芳站
39.94614402358081,116.36173623146442,新街口豁口
39.99628465218382,116.30924372464999,清华大学西门
39.99855145407807,116.30655388810258,圆明园南门
39.937029793527046,116.34635124818948,西直门
39.996639961059344,116.27748243041168,颐和园
40.01219803063486,116.32224137426311,大石桥北
40.09289094776241,116.28787339195685,地铁生命科学园站
40.00150372801383,116.2689233338051,颐和园北宫门
39.9675696768349,116.2825007596607,空军指挥学院
39.90370192158562,116.42566115129337,北京站东
39.90323395993144,116.41808256972001,北京站西
40.066831946072085,116.20857296040354,屯佃村
40.06707208759801,116.21462855017029,永丰屯西口
40.30057154198741,116.05580766210527,空
40.07759389065171,116.2550451652636,永丰乡辛店
39.96178834294,116.3964540744091,外馆斜街
39.96155432020339,116.39691046903691,外馆斜街
39.95627715778437,116.28308045208415,远大路东口
39.97578788143942,116.09148967537202,水泥厂
39.95616701957667,116.28370708316544,远大路东口
40.03127465552455,116.31375436202381,城铁上地站
40.03097223645806,116.31397304587756,城铁上地站
39.92340526137559,116.18023148266,杨庄
39.92331892777289,116.18068058503205,杨庄
40.002695047911885,116.09843274104678,杨坨
39.9854448397237,116.08998747068527,曹家沟
39.96294873361534,116.09643382477798,三家店中街
39.866501442739946,116.34622719602247,菜户营桥东
40.29685852651959,116.60385672472488,台下
39.84626526536522,116.4779238263228,十八里店北桥
39.83891249226335,116.46850332152707,十八里店南桥
40.04273145987727,116.31647051774718,当代城市家园
39.88329181972003,116.43923799041579,光明桥
39.8664555937296,116.3460413692291,菜户营桥东
39.86653346161006,116.34642442220418,菜户营桥东
39.966826369661476,116.26839368134351,四海桥南
39.94341361862206,116.42721834126496,东直门北
40.1308643218997,116.26201999835136,沙河北大桥
40.09927108482003,116.28699019081948,史各庄南
40.06075716174709,116.31690218576063,龙兴园
39.97664945726663,116.3110406370523,海淀黄庄北
39.982404974899765,116.27409614152957,六郎庄西口
40.00187336994378,115.79900878000738,法城口
39.89664435911351,116.39447954947853,前门
39.978612331351826,116.37420129494988,祁家豁子
40.03338119543013,116.29798649341183,马连洼北路东口
39.866091651493804,116.30260953210716,丽泽桥西
39.86510736460414,116.30861893758741,丽泽桥
39.902564245867865,116.35044186839524,复兴门南
39.89223422075875,116.45199574996006,双井桥西
39.96786555801691,116.43015007953795,西坝河
39.89180649223982,116.41638062428063,榄杆市
39.947598619057544,116.36950784826793,德胜门西
39.86987398530084,116.41410711686387,玉蜓桥西
39.8653629288319,116.45123559516122,十里河
39.88808165828854,116.38047397600882,虎坊桥路口东
39.90225285816496,116.63235469260063,空
39.85006888920634,116.3414305681124,空
39.90662083554676,116.30228532009244,公主坟
39.90047488886381,116.30394686475854,公主坟南
39.895852520720695,116.32922718764407,小马厂
39.802218364188406,116.47231557872846,亦庄桥南
39.89917678351932,116.3956668460631,前门东
39.91122224893192,116.35711562352101,辟才胡同
39.89910612407556,116.39584194402039,前门东
40.0314068381376,116.3404102390391,清河
39.89698717895331,116.39431962276598,前门
40.03674158423141,116.34335664564266,前屯路
40.055616121435605,116.321768299648,西三旗
40.03586257404561,116.34979847350762,地铁永泰庄站
39.887808575883156,116.36409582102681,菜市口西
40.0036556978346,116.67131864005502,窑上
39.87468989158822,116.45473654847878,潘家园桥
39.88821518200609,116.70022002893045,通州电厂
40.02026544480131,116.47350145038945,来广营东路
39.941400872212995,116.29043582357603,善家坟
39.93714848127598,116.29094276107996,五路
39.936752520170074,116.2899610725803,五路
39.93155825477342,116.29120553374445,慈寿寺桥
39.9456793308689,116.28988186359533,车道沟桥
40.35846526338784,116.8298868975583,空
39.983140822179365,116.29569773093128,海淀桥西
39.98132119481943,116.46782899741675,化家地街
39.98184296829197,116.46762498189348,化家地街
40.2239367232813,116.40882542821713,兴寿站
40.02696501618885,116.40361213590029,仰山桥北
40.224198657755494,116.4088372467006,兴寿站
39.988353863039094,116.06522749634877,陈家庄
39.958748561935096,116.09897563691533,三家店西口
39.978954983553535,116.03894059071115,陇驾庄西口
39.978829841739156,116.05754833193737,嬉水湾
39.982079757056624,116.08195014755125,龙泉雾
40.02919585971849,116.35300446765245,清缘里小区
39.99633787726896,116.3751095579778,科学园南里
40.056525977025075,116.40208285766629,中滩
40.148834787027596,116.13162658635649,防化学院
40.10892737255204,117.0093290276298,空
39.855545876197,116.43933748360642,成寿寺路北口
39.88017341646335,116.29795916840747,六里桥西
39.898191155525154,116.34218778924509,天宁寺桥北
39.785146439080734,116.30351704076378,羊坊村
39.92888627167977,116.23075969046579,什坊院
39.94892933000536,116.2772011337412,黄庄东站
39.93258755248314,116.19872866658335,西黄村小区
39.94325402718562,116.1904125613497,工人疗养院
39.84505517000406,116.42951724584833,铜厂
40.024072086127546,116.09785095314753,灰口
40.01750184750597,116.09976646947979,王家湾
40.22869898538838,116.39735454226707,象房
40.012786859332806,116.1031631519218,杨坨煤厂
40.2063697629722,116.3389247981587,大辛峰
